CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15525,2,3,825.92,0,Champions
15526,33,2,148.44,0,Champions
15527,19,8,2429.78,0,Champions
15528,254,1,229.33,1,At Risk
15529,23,11,3995.23,0,Champions
15530,22,4,1502.35,0,Champions
15531,8,2,2007.44,0,Champions
15532,25,4,1580.93,0,Champions
15533,19,3,807.57,0,Champions
15535,173,4,536.4,1,At Risk
15537,163,1,110.92,1,At Risk
15539,7,1,538.46,0,Champions
15540,11,1,213.3,0,Champions
15541,114,1,85.13000000000001,0,Champions
15543,288,1,127.86,1,At Risk
15544,9,9,3546.71,0,Champions
15545,54,2,292.72,0,Champions
15547,7,14,4954.84,3,Hibernating
15549,77,3,1693.26,0,Champions
15550,4,4,575.63,0,Champions
15551,37,1,436.06,0,Champions
15552,217,1,90.12,1,At Risk
15553,60,1,437.23,0,Champions
15554,278,1,217.2,1,At Risk
15555,12,16,4805.17,3,Hibernating
15556,24,1,279.77,0,Champions
15557,29,1,473.65,0,Champions
15561,12,4,800.59,0,Champions
15562,352,1,134.55,1,At Risk
15563,22,4,1400.44,0,Champions
15565,50,2,173.16,0,Champions
15567,19,1,186.01,0,Champions
15568,3,3,758.29,0,Champions
15569,104,5,1375.71,0,Champions
15570,7,12,4165.52,0,Champions
15571,12,4,650.4300000000001,0,Champions
15572,5,7,2552.86,0,Champions
15573,32,2,607.45,0,Champions
15574,178,4,702.25,1,At Risk
15576,38,1,940.67,0,Champions
15577,151,3,258.88,1,At Risk
15578,162,1,127.1,1,At Risk
15579,69,2,348.6,0,Champions
15581,121,13,3679.97,0,Champions
15582,25,3,682.9100000000001,0,Champions
15584,24,4,725.11,0,Champions
15585,177,1,455.3,1,At Risk
15587,50,4,913.68,0,Champions
15589,256,3,478.53,1,At Risk
15592,47,1,388.58,0,Champions
15593,71,1,199.8,0,Champions
15594,16,5,1771.78,0,Champions
15596,101,5,1406.59,0,Champions
15597,35,1,324.57,0,Champions
15598,53,1,240.68,0,Champions
15599,27,2,761.74,0,Champions
15601,11,14,6776.56,3,Hibernating
15602,8,9,1297.87,0,Champions
15603,79,1,48.48,0,Champions
15604,52,1,216.39,0,Champions
15605,36,5,1198.23,0,Champions
15606,61,9,2920.16,0,Champions
15607,337,1,104.76,1,At Risk
15608,28,4,1093.68,0,Champions
15609,184,1,298.48,1,At Risk
15610,52,1,112.46,0,Champions
15611,10,13,1591.45,0,Champions
15612,36,2,195.15,0,Champions
15615,10,23,10399.74,3,Hibernating
15618,33,4,776.851,0,Champions
15619,11,1,336.40000000000003,0,Champions
15620,57,3,1553.18,0,Champions
15621,4,4,1293.03,0,Champions
15622,43,9,3709.56,0,Champions
15623,141,1,301.03,0,Champions
15624,117,4,588.13,0,Champions
15625,104,4,1534.26,0,Champions
15626,75,2,675.8,0,Champions
15628,5,9,2870.24,0,Champions
15630,45,2,1186.35,0,Champions
15632,16,8,3285.31,0,Champions
15634,17,1,243.55,0,Champions
15636,90,2,724.76,0,Champions
15637,53,1,223.36,0,Champions
15639,134,1,425.32,0,Champions
15640,4,15,12515.66,3,Hibernating
15641,105,4,1887.2,0,Champions
15643,192,3,664.0,1,At Risk
15644,166,4,813.0,1,At Risk
15645,19,1,612.01,0,Champions
15646,158,3,447.64,1,At Risk
15648,204,2,657.35,1,At Risk
15649,336,2,816.0,1,At Risk
15651,37,3,646.3,0,Champions
15652,91,1,337.74,0,Champions
15653,93,2,877.4399999999999,0,Champions
15654,9,2,922.53,0,Champions
15655,243,1,560.67,1,At Risk
15656,45,4,748.5,0,Champions
15657,23,1,30.0,0,Champions
15658,190,5,1024.1,1,At Risk
15659,44,1,306.45,0,Champions
15660,25,9,1600.86,0,Champions
15661,317,2,309.8,1,At Risk
15663,106,1,138.14,0,Champions
15664,51,1,386.43,0,Champions
15665,168,2,2242.01,1,At Risk
15667,40,1,301.32,0,Champions
15668,218,1,76.32000000000001,1,At Risk
15669,40,4,684.34,0,Champions
15670,297,1,173.05,1,At Risk
15671,19,7,2657.13,0,Champions
15673,88,4,2881.02,0,Champions
15674,73,5,2446.6,0,Champions
15675,81,3,323.69,0,Champions
15676,19,3,3435.76,0,Champions
15677,49,1,657.23,0,Champions
15678,53,1,352.7,0,Champions
15679,24,4,781.28,0,Champions
15680,9,3,1333.68,0,Champions
15681,25,5,1426.16,0,Champions
15683,117,1,193.75,0,Champions
15687,9,9,2993.1,0,Champions
15689,120,2,254.1,0,Champions
15690,4,2,239.76,0,Champions
15691,252,1,136.8,1,At Risk
15692,28,1,191.04,0,Champions
15694,1,14,6479.4,3,Hibernating
15695,267,2,409.98,1,At Risk
15696,33,8,2736.46,0,Champions
15699,18,1,309.65,0,Champions
15700,172,2,696.68,1,At Risk
15701,2,4,1542.14,0,Champions
15703,265,1,211.5,1,At Risk
15704,140,4,2293.62,0,Champions
15705,201,1,143.1,1,At Risk
15706,64,4,1060.56,0,Champions
15707,35,4,945.58,0,Champions
15708,41,7,3364.24,0,Champions
15709,284,1,133.25,1,At Risk
15712,9,5,1072.36,0,Champions
15713,143,2,356.7,0,Champions
15714,12,2,330.88,0,Champions
15716,146,4,1118.81,0,Champions
15717,234,1,150.3,1,At Risk
15719,33,13,5045.61,0,Champions
15720,24,1,598.73,0,Champions
15721,12,1,507.08,0,Champions
15722,36,5,2222.56,0,Champions
15723,365,1,203.1,1,At Risk
15724,201,2,218.25,1,At Risk
15725,15,1,415.25,0,Champions
15727,17,7,5178.96,0,Champions
15729,213,1,85.0,1,At Risk
15730,66,3,1120.88,0,Champions
15732,212,2,294.12,1,At Risk
15733,283,1,162.3,1,At Risk
15734,115,2,1339.45,0,Champions
15737,15,8,1205.12,0,Champions
15738,19,16,4812.42,3,Hibernating
15739,66,1,449.12,0,Champions
15740,49,1,154.88,0,Champions
15743,16,4,784.46,0,Champions
15744,78,1,34.8,0,Champions
15745,19,4,1094.59,0,Champions
15746,134,1,196.88,0,Champions
15747,13,3,974.04,0,Champions
15748,40,1,149.31,0,Champions
15749,235,3,44534.3,3,Hibernating
15750,3,8,2465.48,0,Champions
15752,40,7,2637.38,0,Champions
15753,305,1,79.2,1,At Risk
15754,51,3,458.57,0,Champions
15755,10,6,2364.25,0,Champions
15756,61,4,532.96,0,Champions
15757,66,2,714.42,0,Champions
15758,25,1,205.25,0,Champions
15759,218,3,253.04,1,At Risk
15762,65,2,583.75,0,Champions
15763,32,2,1086.92,0,Champions
15764,88,6,3279.97,0,Champions
15766,64,1,315.06,0,Champions
15768,116,3,621.8299999999999,0,Champions
15769,7,26,56252.72,3,Hibernating
15773,6,1,635.6800000000001,0,Champions
15774,69,1,270.8,0,Champions
15775,245,1,104.9,1,At Risk
15776,133,1,241.62,0,Champions
15777,241,4,1047.11,1,At Risk
15780,184,3,475.28,1,At Risk
15781,25,3,345.46,0,Champions
15782,10,3,2614.74,0,Champions
15783,11,1,246.3,0,Champions
15785,33,5,2328.9700000000003,0,Champions
15786,46,3,4932.2,0,Champions
15787,26,3,948.05,0,Champions
15789,358,1,351.3,1,At Risk
15790,10,1,220.85,0,Champions
15791,44,2,1612.69,0,Champions
15793,15,3,965.61,0,Champions
15795,150,1,610.01,1,At Risk
15796,1,8,2711.56,0,Champions
15797,113,4,2207.4,0,Champions
15799,76,3,884.14,0,Champions
15800,107,2,699.08,0,Champions
15801,46,3,1063.95,0,Champions
15802,143,1,451.42,1,At Risk
15803,51,1,415.8200000000001,0,Champions
15804,1,13,4206.39,0,Champions
15805,23,17,5528.4800000000005,3,Hibernating
15806,46,3,784.58,0,Champions
15807,50,3,903.9,0,Champions
15808,306,4,3734.97,1,At Risk
15809,36,5,515.77,0,Champions
15810,79,4,1391.98,0,Champions
15811,22,6,2218.62,0,Champions
15812,107,5,1801.14,0,Champions
15813,208,2,1303.91,1,At Risk
15814,17,4,1945.33,0,Champions
15815,64,5,2100.6,0,Champions
15819,49,4,1905.45,0,Champions
15820,320,1,206.98,1,At Risk
15821,44,2,570.96,0,Champions
15822,3,2,885.47,0,Champions
15823,372,1,15.0,1,At Risk
15825,172,1,532.94,1,At Risk
15826,56,3,1654.31,0,Champions
15827,73,14,1836.09,0,Champions
15829,99,2,636.14,0,Champions
15830,38,1,576.0,0,Champions
15831,58,3,801.76,0,Champions
15832,254,1,836.79,1,At Risk
15834,70,4,2233.75,0,Champions
15835,44,4,954.09,0,Champions
15836,50,1,137.37,0,Champions
15837,65,1,391.98,0,Champions
15838,11,19,33643.08,3,Hibernating
15839,33,3,1048.49,0,Champions
15840,59,2,355.56,0,Champions
15841,73,4,1224.06,0,Champions
15843,304,1,118.95000000000002,1,At Risk
15844,46,1,130.73999999999998,0,Champions
15845,18,8,3711.77,0,Champions
15847,38,2,389.27,0,Champions
15850,19,2,238.85,0,Champions
15852,187,2,160.71,1,At Risk
15853,52,1,110.8,0,Champions
15854,4,12,2974.65,0,Champions
15855,137,5,712.24,0,Champions
15856,4,27,16387.57,3,Hibernating
15857,19,1,297.0,0,Champions
15858,16,5,1438.85,0,Champions
15860,41,8,977.21,0,Champions
15861,12,8,3165.36,0,Champions
15862,8,4,832.88,0,Champions
15863,26,2,68.84,0,Champions
15864,22,6,1936.32,0,Champions
15865,41,3,895.13,0,Champions
15866,101,1,230.53,0,Champions
15867,5,15,3812.64,3,Hibernating
15869,277,2,149.64,1,At Risk
15870,33,1,354.09000000000003,0,Champions
15872,15,2,360.93,0,Champions
15874,64,7,4405.88,0,Champions
15877,2,2,493.28,0,Champions
15880,369,1,343.28000000000003,1,At Risk
15881,312,5,501.39,1,At Risk
15882,199,4,516.36,1,At Risk
15883,2,2,396.48,0,Champions
15885,93,3,379.35,0,Champions
15886,60,1,181.09,0,Champions
15888,81,1,168.31,0,Champions
15889,157,2,446.87,1,At Risk
15891,227,1,524.52,1,At Risk
15894,253,2,263.55,1,At Risk
15895,150,1,179.17,1,At Risk
15897,194,2,222.05,1,At Risk
15898,1,5,1388.88,0,Champions
15899,369,1,56.25,1,At Risk
15900,24,1,351.11,0,Champions
15901,17,3,363.88,0,Champions
15903,10,7,5126.76,0,Champions
15904,8,1,164.68,0,Champions
15906,20,7,1567.69,0,Champions
15907,4,3,967.45,0,Champions
15909,174,1,191.94,1,At Risk
15910,1,8,1232.18,0,Champions
15912,178,2,264.62,1,At Risk
15916,16,8,1528.09,0,Champions
15917,248,1,123.1,1,At Risk
15918,191,2,334.23,1,At Risk
15919,20,2,639.89,0,Champions
15920,154,4,167.5,1,At Risk
15921,173,1,336.03000000000003,1,At Risk
15922,373,1,369.5,1,At Risk
15923,373,1,127.08,1,At Risk
15925,194,1,207.15,1,At Risk
15930,67,1,426.63,0,Champions
15932,4,8,2495.87,0,Champions
15933,21,3,1107.46,0,Champions
15935,239,2,416.86,1,At Risk
15937,64,1,145.35,0,Champions
15938,112,5,404.58,0,Champions
15939,90,15,6115.01,3,Hibernating
15940,311,1,35.8,1,At Risk
15942,134,1,337.44,0,Champions
15944,277,1,325.1,1,At Risk
15945,365,1,181.0,1,At Risk
15947,83,1,1708.24,0,Champions
15948,8,2,955.24,0,Champions
15949,17,2,364.72,0,Champions
15950,32,4,1765.51,0,Champions
15951,9,2,708.22,0,Champions
15952,34,4,806.57,0,Champions
15953,15,8,1659.38,0,Champions
15955,24,14,4416.26,0,Champions
15957,32,1,428.89,0,Champions
15958,74,1,104.35,0,Champions
15963,20,2,470.76,0,Champions
15965,17,4,845.64,0,Champions
15967,23,2,418.83,0,Champions
15969,3,3,666.1,0,Champions
15970,304,1,314.1,1,At Risk
15971,18,12,4199.85,0,Champions
15973,367,1,307.82000000000005,1,At Risk
15974,39,7,3442.15,0,Champions
15975,84,1,371.01,0,Champions
15976,165,2,430.94,1,At Risk
15977,17,2,1054.73,0,Champions
15978,77,1,1098.78,0,Champions
15980,89,3,2398.86,0,Champions
15981,25,8,3408.48,0,Champions
15983,22,4,1475.02,0,Champions
15984,3,10,2837.67,0,Champions
15985,123,2,1142.42,0,Champions
15986,30,1,168.12,0,Champions
15987,12,7,1451.28,0,Champions
15988,19,1,158.03,0,Champions
15990,44,2,792.11,0,Champions
15992,4,1,41.99,0,Champions
15993,9,7,2797.57,0,Champions
15994,55,1,427.07,0,Champions
15996,88,6,1060.68,0,Champions
15998,37,5,3089.97,0,Champions
16000,3,3,12393.7,0,Champions
16003,30,5,2735.37,0,Champions
16005,12,4,615.39,0,Champions
16006,211,1,101.4,1,At Risk
16007,48,4,1701.94,0,Champions
16008,24,3,478.78,0,Champions
16009,22,4,992.71,0,Champions
16010,246,3,407.5,1,At Risk
16011,8,16,3362.71,3,Hibernating
16012,35,3,1415.29,0,Champions
16013,4,47,37130.6,3,Hibernating
16014,38,3,662.38,0,Champions
16015,4,3,705.39,0,Champions
16016,3,8,1508.76,0,Champions
16017,47,1,211.88,0,Champions
16018,39,2,408.9,0,Champions
16019,47,9,3786.24,0,Champions
16020,17,3,851.01,0,Champions
16022,260,1,628.28,1,At Risk
16023,46,3,719.81,0,Champions
16024,12,1,251.24,0,Champions
16025,30,1,439.66,0,Champions
16026,43,1,236.09,0,Champions
16027,92,6,934.62,0,Champions
16029,39,63,81024.84,2,New Customers
16030,310,1,331.24,1,At Risk
16031,92,2,548.94,0,Champions
16033,6,20,8816.4,3,Hibernating
16034,196,3,437.7,1,At Risk
16036,87,2,758.92,0,Champions
16037,270,3,855.02,1,At Risk
16038,8,3,471.78,0,Champions
16040,65,3,1313.55,0,Champions
16041,31,3,3166.4,0,Champions
16042,22,5,1197.27,0,Champions
16043,38,4,773.99,0,Champions
16045,120,4,1340.7,0,Champions
16048,373,2,256.44,1,At Risk
16049,40,3,1111.79,0,Champions
16050,174,1,137.9,1,At Risk
16052,54,1,362.06,0,Champions
16053,33,2,1511.95,0,Champions
16054,145,1,783.9,1,At Risk
16055,221,1,134.8,1,At Risk
16056,45,1,664.85,0,Champions
16057,16,7,2263.12,0,Champions
16059,66,6,1459.86,0,Champions
16062,10,4,1153.62,0,Champions
16063,260,1,335.32,1,At Risk
16065,365,1,372.09,1,At Risk
16066,17,5,1521.87,0,Champions
16070,22,2,852.15,0,Champions
16071,45,1,326.24,0,Champions
16072,288,1,584.3199999999999,1,At Risk
16073,297,1,122.4,1,At Risk
16076,3,10,2234.73,0,Champions
16078,284,1,79.2,1,At Risk
16079,17,3,1352.0,0,Champions
16080,82,2,217.16,0,Champions
16081,56,5,2806.9,0,Champions
16083,101,2,1317.62,0,Champions
16084,299,1,436.18,1,At Risk
16085,23,5,981.51,0,Champions
16086,59,5,1121.39,0,Champions
16091,155,2,315.06,1,At Risk
16092,115,3,817.86,0,Champions
16093,107,1,17.0,0,Champions
16094,12,4,1078.23,0,Champions
16096,264,1,320.62,1,At Risk
16097,240,1,185.05,1,At Risk
16098,88,7,2005.63,0,Champions
16099,50,3,731.9,0,Champions
16101,71,1,1290.7,0,Champions
16102,42,3,1842.14,0,Champions
16103,7,6,1429.64,0,Champions
16104,62,1,302.36,0,Champions
16105,249,1,336.96,1,At Risk
16106,66,1,108.38,0,Champions
16107,18,7,3204.1600000000003,0,Champions
16108,85,1,842.5,0,Champions
16109,219,2,611.88,1,At Risk
16110,45,3,1337.48,0,Champions
16112,143,4,195.74,0,Champions
16113,183,1,161.38,1,At Risk
16114,171,1,135.75000000000003,1,At Risk
16115,10,8,1667.97,0,Champions
16116,212,1,612.78,1,At Risk
16117,190,1,232.21,1,At Risk
16119,8,2,423.36,0,Champions
16120,59,4,1309.14,0,Champions
16121,57,2,867.11,0,Champions
16122,73,4,684.4200000000001,0,Champions
16123,52,1,307.78,0,Champions
16124,317,1,249.0,1,At Risk
16125,367,1,289.35,1,At Risk
16126,29,4,6287.77,0,Champions
16127,39,1,656.25,0,Champions
16128,18,5,1880.22,0,Champions
16131,52,6,3506.54,0,Champions
16133,4,33,14589.04,3,Hibernating
16134,22,2,618.09,0,Champions
16135,263,1,517.55,1,At Risk
16136,60,3,709.38,0,Champions
16139,19,3,635.41,0,Champions
16140,66,2,725.18,0,Champions
16141,88,1,620.4,0,Champions
16142,250,1,535.34,1,At Risk
16143,3,6,2424.94,0,Champions
16144,247,1,175.2,1,At Risk
16145,9,11,3799.49,0,Champions
16146,157,3,734.13,1,At Risk
16147,134,1,375.0,0,Champions
16148,296,1,76.32000000000001,1,At Risk
16149,5,2,280.52,0,Champions
16150,43,5,2053.02,0,Champions
16152,269,1,1829.04,1,At Risk
16153,50,5,1824.23,0,Champions
16156,9,9,3122.04,0,Champions
16157,16,3,656.69,0,Champions
16159,282,1,348.2,1,At Risk
16160,65,2,1025.44,0,Champions
16161,2,19,5575.56,3,Hibernating
16162,252,1,37.4,1,At Risk
16163,232,2,856.6,1,At Risk
16164,17,3,822.48,0,Champions
16168,11,27,3787.6,3,Hibernating
16169,8,4,1822.97,0,Champions
16170,51,6,1885.05,0,Champions
16171,59,1,73.2,0,Champions
16172,95,5,1140.21,0,Champions
16173,16,6,1418.32,0,Champions
16174,126,3,1009.55,0,Champions
16175,94,4,1037.59,0,Champions
16177,50,1,331.95,0,Champions
16178,138,1,197.9,0,Champions
16179,61,1,215.83,0,Champions
16180,100,8,10254.18,0,Champions
16181,73,1,305.54,0,Champions
16182,72,4,6617.65,0,Champions
16183,67,1,338.71000000000004,0,Champions
16184,64,6,1158.79,0,Champions
16185,17,2,529.41,0,Champions
16186,23,12,4006.94,0,Champions
16187,32,15,6911.4400000000005,3,Hibernating
16188,45,4,981.86,0,Champions
16189,16,2,215.48,0,Champions
16190,40,1,215.08,0,Champions
16191,3,13,5180.52,0,Champions
16193,237,1,314.45,1,At Risk
16198,75,1,400.681,0,Champions
16200,4,2,1080.62,0,Champions
16201,3,4,1863.47,0,Champions
16202,361,1,365.27,1,At Risk
16203,59,4,592.9,0,Champions
16204,23,1,405.71,0,Champions
16205,31,4,761.38,0,Champions
16206,55,4,537.0600000000001,0,Champions
16207,25,1,394.38,0,Champions
16208,45,2,664.26,0,Champions
16209,89,5,2262.62,0,Champions
16210,2,18,21086.3,3,Hibernating
16211,89,1,547.02,0,Champions
16212,19,2,690.34,0,Champions
16213,79,1,159.0,0,Champions
16214,171,3,1062.75,1,At Risk
16215,81,1,242.35,0,Champions
16216,267,1,914.93,1,At Risk
16217,235,2,304.25,1,At Risk
16218,30,7,3084.68,0,Champions
16221,37,3,864.86,0,Champions
16222,318,1,846.72,1,At Risk
16224,57,4,1295.3,0,Champions
16225,45,5,1096.32,0,Champions
16226,203,3,255.12,1,At Risk
16227,225,1,314.22,1,At Risk
16229,87,2,1010.6,0,Champions
16230,190,2,542.03,1,At Risk
16232,44,4,990.88,0,Champions
16233,71,3,536.6800000000001,0,Champions
16235,41,5,867.31,0,Champions
16236,78,1,432.2,0,Champions
16239,57,2,414.2,0,Champions
16240,24,2,3718.8,0,Champions
16241,10,13,2607.87,0,Champions
16242,8,7,3603.21,0,Champions
16243,34,2,409.1,0,Champions
16244,212,2,1522.75,1,At Risk
16245,24,3,1413.66,0,Champions
16247,170,1,114.56,1,At Risk
16248,62,1,152.94,0,Champions
16249,53,5,1800.07,0,Champions
16250,261,2,389.44,1,At Risk
16253,67,2,3683.86,0,Champions
16255,17,8,2619.91,0,Champions
16256,267,1,752.4300000000001,1,At Risk
16257,177,1,46.95,1,At Risk
16258,45,5,5203.51,0,Champions
16260,51,1,1035.45,0,Champions
16261,17,4,746.83,0,Champions
16265,9,9,5447.0,0,Champions
16266,74,7,861.89,0,Champions
16268,71,2,667.65,0,Champions
16270,353,1,1141.24,1,At Risk
16271,3,5,1429.24,0,Champions
16272,117,1,411.7,0,Champions
16274,373,1,357.95,1,At Risk
16275,197,1,559.87,1,At Risk
16276,177,1,810.6000000000001,1,At Risk
16278,100,1,566.38,0,Champions
16279,21,3,1509.58,0,Champions
16281,72,1,2062.06,0,Champions
16282,340,1,168.3,1,At Risk
16283,6,5,1570.81,0,Champions
16284,31,2,823.97,0,Champions
16287,170,1,142.5,1,At Risk
16292,122,1,302.25,0,Champions
16293,22,10,2248.99,0,Champions
16295,10,4,1328.55,0,Champions
16297,269,1,301.9,1,At Risk
16298,23,3,598.2,0,Champions
16302,127,1,233.22,0,Champions
16303,26,3,5360.63,0,Champions
16305,139,1,361.22,0,Champions
16306,214,6,632.27,1,At Risk
16308,38,4,2560.0,0,Champions
16309,106,2,706.57,0,Champions
16311,18,2,616.26,0,Champions
16313,3,2,274.15000000000003,0,Champions
16315,331,1,226.37,1,At Risk
16316,64,8,2938.91,0,Champions
16317,120,3,1341.65,0,Champions
16318,35,1,328.15,0,Champions
16319,218,1,404.4,1,At Risk
16320,172,2,1038.46,1,At Risk
16321,72,5,373.65,0,Champions
16322,1,2,326.75,0,Champions
16323,196,1,207.50000000000003,1,At Risk
16324,128,3,428.68,0,Champions
16325,47,3,594.24,0,Champions
16326,6,14,3110.96,0,Champions
16327,14,6,3844.22,0,Champions
16330,18,3,251.91,0,Champions
16332,28,7,1593.2,0,Champions
16333,8,22,26626.8,3,Hibernating
16337,37,1,151.05,0,Champions
16338,157,1,214.8,1,At Risk
16339,284,1,109.95,1,At Risk
16340,107,1,549.07,0,Champions
16341,25,4,1971.87,0,Champions
16342,75,4,322.41,0,Champions
16343,16,2,370.48,0,Champions
16344,158,1,101.1,1,At Risk
16345,44,1,575.41,0,Champions
16347,11,2,887.65,0,Champions
16348,32,7,1469.45,0,Champions
16349,291,1,53.5,1,At Risk
16350,21,4,1116.47,0,Champions
16351,333,1,153.9,1,At Risk
16352,18,2,494.44,0,Champions
16353,4,23,6675.71,3,Hibernating
16354,63,2,395.8,0,Champions
16356,198,3,211.77,1,At Risk
16357,33,3,658.88,0,Champions
16358,1,4,2027.5,0,Champions
16359,7,9,1750.92,0,Champions
16360,5,6,3512.53,0,Champions
16361,10,4,896.66,0,Champions
16362,32,5,734.77,0,Champions
16363,53,1,109.36,0,Champions
16364,12,2,707.04,0,Champions
16365,18,9,1540.42,0,Champions
16366,19,1,327.3,0,Champions
16367,37,2,804.49,0,Champions
16368,2,2,497.43,0,Champions
16369,18,3,1553.66,0,Champions
16370,82,4,1320.56,0,Champions
16372,33,2,367.93,0,Champions
16374,66,2,473.03,0,Champions
16376,9,2,987.01,0,Champions
16377,267,1,676.2,1,At Risk
16378,247,3,362.95,1,At Risk
16379,4,4,2157.4,0,Champions
16380,61,1,1780.59,0,Champions
16383,75,2,668.36,0,Champions
16384,90,2,584.5,0,Champions
16385,60,3,555.89,0,Champions
16386,29,2,317.2,0,Champions
16387,323,1,94.36,1,At Risk
16389,53,4,1382.07,0,Champions
16392,270,1,221.19,1,At Risk
16393,2,13,3046.21,0,Champions
16394,57,5,1555.34,0,Champions
16395,61,5,1486.9,0,Champions
16398,154,2,1705.8,1,At Risk
16399,19,2,408.57,0,Champions
16400,95,1,303.93,0,Champions
16401,1,12,4098.32,0,Champions
16402,265,2,299.6,1,At Risk
16403,312,1,177.5,1,At Risk
16404,70,1,443.05,0,Champions
16405,302,2,167.25,1,At Risk
16406,19,1,163.07,0,Champions
16407,13,10,2126.93,0,Champions
16409,36,5,2028.88,0,Champions
16411,19,2,214.65,0,Champions
16412,54,1,151.83,0,Champions
16413,57,1,262.2,0,Champions
16414,22,2,126.25,0,Champions
16415,44,1,210.35,0,Champions
16416,27,3,1051.4,0,Champions
16418,45,3,675.27,0,Champions
16419,113,6,972.23,0,Champions
16422,17,51,34684.4,3,Hibernating
16423,25,1,346.12,0,Champions
16424,191,1,133.56,1,At Risk
16425,302,1,302.7,1,At Risk
16426,2,10,1908.25,0,Champions
16427,263,2,241.06,1,At Risk
16429,106,1,284.55,0,Champions
16430,57,1,300.85,0,Champions
16431,213,3,642.81,1,At Risk
16432,64,1,287.4,0,Champions
16433,28,1,184.26,0,Champions
16434,29,7,1522.25,0,Champions
16438,6,5,798.35,0,Champions
16440,8,5,3640.67,0,Champions
16441,67,2,381.2,0,Champions
16442,2,3,616.79,0,Champions
16444,46,4,654.67,0,Champions
16445,34,1,230.51,0,Champions
16446,1,2,168472.5,2,New Customers
16447,136,1,259.01,0,Champions
16448,198,1,188.89,1,At Risk
16449,198,2,707.69,1,At Risk
16450,150,1,311.92,1,At Risk
16451,88,1,266.97,0,Champions
16454,45,2,6.9,0,Champions
16455,64,7,1841.18,0,Champions
16456,99,5,2158.37,0,Champions
16457,218,1,208.36,1,At Risk
16458,3,18,3482.74,3,Hibernating
16460,28,3,814.72,0,Champions
16461,178,1,151.42,1,At Risk
16462,74,3,136.0,0,Champions
16463,21,4,1422.4,0,Champions
16464,20,3,1314.68,0,Champions
16466,34,7,1603.46,0,Champions
16468,74,1,74.9,0,Champions
16469,24,4,650.43,0,Champions
16470,52,4,762.39,0,Champions
16471,275,1,223.95,1,At Risk
16473,165,3,316.11,1,At Risk
16474,7,7,1871.5,0,Champions
16475,88,4,544.3,0,Champions
16477,64,7,2494.46,0,Champions
16478,25,3,331.0,0,Champions
16479,10,2,300.83,0,Champions
16480,76,1,769.29,0,Champions
16482,16,1,220.62,0,Champions
16483,192,1,139.35,1,At Risk
16484,174,2,404.3,1,At Risk
16485,77,1,363.65,0,Champions
16488,33,3,498.8,0,Champions
16491,47,1,731.5,0,Champions
16493,80,4,1351.63,0,Champions
16494,297,1,826.53,1,At Risk
16495,3,3,684.41,0,Champions
16496,9,3,1599.52,0,Champions
16497,50,6,2965.69,0,Champions
16498,161,2,100.97,1,At Risk
16499,360,2,365.45,1,At Risk
16500,5,6,400.86,0,Champions
16503,107,4,1431.93,0,Champions
16504,25,1,484.38,0,Champions
16505,32,1,777.6,0,Champions
16506,20,2,90.3,0,Champions
16509,297,1,363.7,1,At Risk
16510,372,1,248.1,1,At Risk
16511,22,3,950.26,0,Champions
16513,5,4,874.59,0,Champions
16515,52,5,1627.13,0,Champions
16516,30,1,101.7,0,Champions
16517,277,1,162.7,1,At Risk
16518,61,2,484.32,0,Champions
16519,25,2,215.08,0,Champions
16520,186,3,1046.57,1,At Risk
16523,2,21,9418.47,3,Hibernating
16525,2,26,13027.45,3,Hibernating
16526,172,1,290.36,1,At Risk
16527,81,1,228.06,0,Champions
16528,4,1,244.41,0,Champions
16529,190,1,455.25,1,At Risk
16531,22,7,1244.59,0,Champions
16532,18,3,6748.8,0,Champions
16533,19,3,1095.56,0,Champions
16535,5,1,593.75,0,Champions
16536,110,1,548.97,0,Champions
16539,3,4,1388.81,0,Champions
16542,54,1,119.62,0,Champions
16545,165,1,339.3,1,At Risk
16546,291,2,787.15,1,At Risk
16549,10,10,4154.64,0,Champions
16550,109,5,2298.97,0,Champions
16551,96,3,922.12,0,Champions
16552,243,2,379.73,1,At Risk
16553,163,12,5719.82,0,Champions
16554,42,3,837.1,0,Champions
16555,35,2,285.89,0,Champions
16556,67,7,3313.79,0,Champions
16557,24,2,281.85,0,Champions
16558,1,20,8338.49,3,Hibernating
16560,27,2,841.41,0,Champions
16561,6,2,511.12,0,Champions
16563,54,1,1077.74,0,Champions
16565,364,1,173.7,1,At Risk
16566,15,5,614.66,0,Champions
16567,194,2,865.6,1,At Risk
16569,3,1,124.2,0,Champions
16570,15,10,3738.4,0,Champions
16571,27,3,1421.69,0,Champions
16572,127,3,1009.6,0,Champions
16573,85,2,663.61,0,Champions
16574,71,1,451.44,0,Champions
16581,183,1,105.84,1,At Risk
16582,113,1,313.62,0,Champions
16583,374,1,233.45,1,At Risk
16584,80,2,936.08,0,Champions
16586,249,1,463.95,1,At Risk
16587,232,1,225.15,1,At Risk
16589,71,3,459.24,0,Champions
16591,69,1,213.5,0,Champions
16592,4,16,4113.68,3,Hibernating
16593,51,3,330.03,0,Champions
16594,75,1,181.09,0,Champions
16595,61,1,360.16,0,Champions
16596,16,2,250.15,0,Champions
16597,4,1,90.04,0,Champions
16598,286,1,145.04999999999998,1,At Risk
16600,4,6,813.52,0,Champions
